c_custkey,c_nationkey,c_mktsegment,n_name,n_regionkey,o_orderpriority,o_orderstatus
custkey_52007,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,5-LOW,F
custkey_52007,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,3-MEDIUM,F
custkey_52007,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,5-LOW,F
custkey_52007,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,2-HIGH,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,5-LOW,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,4-NOTSPECIFIED,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,4-NOTSPECIFIED,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,2-HIGH,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,3-MEDIUM,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,3-MEDIUM,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,2-HIGH,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,2-HIGH,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,3-MEDIUM,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,4-NOTSPECIFIED,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,5-LOW,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,1-URGENT,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,3-MEDIUM,F
custkey_92848,nationkey_21,AUTOMOBILE,VIETNAM,regionkey_2,3-MEDIUM,F
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,1-URGENT,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,2-HIGH,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,4-NOTSPECIFIED,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,2-HIGH,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,4-NOTSPECIFIED,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,5-LOW,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,4-NOTSPECIFIED,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,5-LOW,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,5-LOW,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,2-HIGH,O
custkey_2650,nationkey_22,AUTOMOBILE,RUSSIA,regionkey_3,5-LOW,O
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,5-LOW,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,1-URGENT,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,1-URGENT,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,3-MEDIUM,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,4-NOTSPECIFIED,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,1-URGENT,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,1-URGENT,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,3-MEDIUM,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,4-NOTSPECIFIED,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,3-MEDIUM,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,5-LOW,F
custkey_5963,nationkey_13,BUILDING,JORDAN,regionkey_4,1-URGENT,F
custkey_97682,nationkey_23,MACHINERY,UNITEDKINGDOM,regionkey_3,3-MEDIUM,O
custkey_97682,nationkey_23,MACHINERY,UNITEDKINGDOM,regionkey_3,5-LOW,O
custkey_97682,nationkey_23,MACHINERY,UNITEDKINGDOM,regionkey_3,2-HIGH,O
custkey_97682,nationkey_23,MACHINERY,UNITEDKINGDOM,regionkey_3,5-LOW,O
custkey_97682,nationkey_23,MACHINERY,UNITEDKINGDOM,regionkey_3,4-NOTSPECIFIED,O
custkey_97682,nationkey_23,MACHINERY,UNITEDKINGDOM,regionkey_3,4-NOTSPECIFIED,O
custkey_97682,nationkey_23,MACHINERY,UNITEDKINGDOM,regionkey_3,2-HIGH,O
custkey_97682,nationkey_23,MACHINERY,UNITEDKINGDOM,regionkey_3,2-HIGH,O
custkey_97682,nationkey_23,MACHINERY,UNITEDKINGDOM,regionkey_3,3-MEDIUM,O
custkey_97682,nationkey_23,MACHINERY,UNITEDKINGDOM,regionkey_3,5-LOW,F
custkey_69274,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,O
custkey_69274,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_69274,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_69274,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,O
custkey_69274,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,O
custkey_69274,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,O
custkey_69274,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,O
custkey_69274,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,5-LOW,O
custkey_69274,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,3-MEDIUM,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,4-NOTSPECIFIED,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,5-LOW,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,3-MEDIUM,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,3-MEDIUM,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,4-NOTSPECIFIED,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,4-NOTSPECIFIED,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,1-URGENT,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,1-URGENT,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,4-NOTSPECIFIED,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,4-NOTSPECIFIED,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,5-LOW,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,1-URGENT,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,5-LOW,F
custkey_57862,nationkey_1,BUILDING,ARGENTINA,regionkey_1,3-MEDIUM,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,1-URGENT,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,5-LOW,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,5-LOW,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,1-URGENT,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,5-LOW,F
custkey_54230,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,5-LOW,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,5-LOW,O
custkey_41206,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,5-LOW,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,5-LOW,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,5-LOW,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,1-URGENT,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,3-MEDIUM,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,3-MEDIUM,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,2-HIGH,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,3-MEDIUM,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,1-URGENT,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,5-LOW,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,1-URGENT,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,4-NOTSPECIFIED,O
custkey_59624,nationkey_4,MACHINERY,EGYPT,regionkey_0,5-LOW,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,5-LOW,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,2-HIGH,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,1-URGENT,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,2-HIGH,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,2-HIGH,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,1-URGENT,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,1-URGENT,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,1-URGENT,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,3-MEDIUM,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,2-HIGH,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,4-NOTSPECIFIED,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,4-NOTSPECIFIED,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,3-MEDIUM,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,2-HIGH,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,1-URGENT,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,3-MEDIUM,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,3-MEDIUM,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,1-URGENT,O
custkey_54269,nationkey_24,BUILDING,UNITEDSTATES,regionkey_1,2-HIGH,O
custkey_1958,nationkey_24,HOUSEHOLD,UNITEDSTATES,regionkey_1,4-NOTSPECIFIED,F
custkey_1958,nationkey_24,HOUSEHOLD,UNITEDSTATES,regionkey_1,4-NOTSPECIFIED,F
custkey_1958,nationkey_24,HOUSEHOLD,UNITEDSTATES,regionkey_1,5-LOW,F
custkey_1958,nationkey_24,HOUSEHOLD,UNITEDSTATES,regionkey_1,3-MEDIUM,F
custkey_1958,nationkey_24,HOUSEHOLD,UNITEDSTATES,regionkey_1,3-MEDIUM,O
custkey_1958,nationkey_24,HOUSEHOLD,UNITEDSTATES,regionkey_1,3-MEDIUM,F
custkey_1958,nationkey_24,HOUSEHOLD,UNITEDSTATES,regionkey_1,2-HIGH,F
custkey_1958,nationkey_24,HOUSEHOLD,UNITEDSTATES,regionkey_1,2-HIGH,F
custkey_1958,nationkey_24,HOUSEHOLD,UNITEDSTATES,regionkey_1,1-URGENT,F
custkey_1958,nationkey_24,HOUSEHOLD,UNITEDSTATES,regionkey_1,3-MEDIUM,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,5-LOW,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,2-HIGH,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,3-MEDIUM,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,5-LOW,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,4-NOTSPECIFIED,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,4-NOTSPECIFIED,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,5-LOW,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,2-HIGH,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,5-LOW,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,5-LOW,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,2-HIGH,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,3-MEDIUM,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,3-MEDIUM,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,5-LOW,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,2-HIGH,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,5-LOW,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,5-LOW,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,4-NOTSPECIFIED,F
custkey_73561,nationkey_21,MACHINERY,VIETNAM,regionkey_2,2-HIGH,F
custkey_95963,nationkey_4,BUILDING,EGYPT,regionkey_0,4-NOTSPECIFIED,F
custkey_95963,nationkey_4,BUILDING,EGYPT,regionkey_0,3-MEDIUM,F
custkey_95963,nationkey_4,BUILDING,EGYPT,regionkey_0,3-MEDIUM,F
custkey_95963,nationkey_4,BUILDING,EGYPT,regionkey_0,5-LOW,F
custkey_95963,nationkey_4,BUILDING,EGYPT,regionkey_0,3-MEDIUM,F
custkey_95963,nationkey_4,BUILDING,EGYPT,regionkey_0,2-HIGH,F
custkey_95963,nationkey_4,BUILDING,EGYPT,regionkey_0,1-URGENT,F
custkey_95963,nationkey_4,BUILDING,EGYPT,regionkey_0,4-NOTSPECIFIED,F
custkey_95963,nationkey_4,BUILDING,EGYPT,regionkey_0,2-HIGH,F
custkey_95963,nationkey_4,BUILDING,EGYPT,regionkey_0,1-URGENT,F
custkey_29920,nationkey_9,FURNITURE,INDONESIA,regionkey_2,4-NOTSPECIFIED,F
custkey_29920,nationkey_9,FURNITURE,INDONESIA,regionkey_2,3-MEDIUM,F
custkey_29920,nationkey_9,FURNITURE,INDONESIA,regionkey_2,4-NOTSPECIFIED,F
custkey_29920,nationkey_9,FURNITURE,INDONESIA,regionkey_2,4-NOTSPECIFIED,F
custkey_29920,nationkey_9,FURNITURE,INDONESIA,regionkey_2,5-LOW,F
custkey_29920,nationkey_9,FURNITURE,INDONESIA,regionkey_2,2-HIGH,F
custkey_29920,nationkey_9,FURNITURE,INDONESIA,regionkey_2,1-URGENT,F
custkey_29920,nationkey_9,FURNITURE,INDONESIA,regionkey_2,3-MEDIUM,F
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,1-URGENT,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,2-HIGH,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,3-MEDIUM,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,1-URGENT,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,3-MEDIUM,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,1-URGENT,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,1-URGENT,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,5-LOW,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,1-URGENT,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,5-LOW,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,3-MEDIUM,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,3-MEDIUM,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,2-HIGH,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,1-URGENT,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,2-HIGH,O
custkey_20783,nationkey_16,HOUSEHOLD,MOZAMBIQUE,regionkey_0,2-HIGH,O
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,4-NOTSPECIFIED,O
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,3-MEDIUM,P
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,4-NOTSPECIFIED,F
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,5-LOW,O
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,1-URGENT,O
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,4-NOTSPECIFIED,F
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,1-URGENT,F
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,2-HIGH,O
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,3-MEDIUM,O
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,4-NOTSPECIFIED,O
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,3-MEDIUM,O
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,5-LOW,O
custkey_38659,nationkey_20,MACHINERY,SAUDIARABIA,regionkey_4,5-LOW,O
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,1-URGENT,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,5-LOW,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,1-URGENT,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,3-MEDIUM,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,1-URGENT,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,2-HIGH,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,5-LOW,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,2-HIGH,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,4-NOTSPECIFIED,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,2-HIGH,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,4-NOTSPECIFIED,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,4-NOTSPECIFIED,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,1-URGENT,F
custkey_107263,nationkey_11,FURNITURE,IRAQ,regionkey_4,1-URGENT,F
custkey_61420,nationkey_9,FURNITURE,INDONESIA,regionkey_2,2-HIGH,O
custkey_61420,nationkey_9,FURNITURE,INDONESIA,regionkey_2,1-URGENT,O
custkey_61420,nationkey_9,FURNITURE,INDONESIA,regionkey_2,3-MEDIUM,O
custkey_61420,nationkey_9,FURNITURE,INDONESIA,regionkey_2,4-NOTSPECIFIED,O
custkey_61420,nationkey_9,FURNITURE,INDONESIA,regionkey_2,2-HIGH,O
custkey_61420,nationkey_9,FURNITURE,INDONESIA,regionkey_2,1-URGENT,O
custkey_61420,nationkey_9,FURNITURE,INDONESIA,regionkey_2,4-NOTSPECIFIED,O
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,4-NOTSPECIFIED,O
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,3-MEDIUM,O
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,2-HIGH,P
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,4-NOTSPECIFIED,O
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,3-MEDIUM,O
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,2-HIGH,O
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,5-LOW,F
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,1-URGENT,P
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,2-HIGH,F
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,2-HIGH,P
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,2-HIGH,O
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,4-NOTSPECIFIED,F
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,1-URGENT,P
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,3-MEDIUM,O
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,3-MEDIUM,F
custkey_5717,nationkey_21,HOUSEHOLD,VIETNAM,regionkey_2,5-LOW,O
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,3-MEDIUM,O
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,4-NOTSPECIFIED,O
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,1-URGENT,O
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,5-LOW,O
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,5-LOW,O
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,4-NOTSPECIFIED,F
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,2-HIGH,P
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,1-URGENT,O
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,2-HIGH,O
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,4-NOTSPECIFIED,O
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,3-MEDIUM,O
custkey_86122,nationkey_24,FURNITURE,UNITEDSTATES,regionkey_1,3-MEDIUM,O
custkey_6049,nationkey_6,BUILDING,FRANCE,regionkey_3,4-NOTSPECIFIED,O
custkey_6049,nationkey_6,BUILDING,FRANCE,regionkey_3,1-URGENT,O
custkey_6049,nationkey_6,BUILDING,FRANCE,regionkey_3,1-URGENT,O
custkey_6049,nationkey_6,BUILDING,FRANCE,regionkey_3,2-HIGH,O
custkey_6049,nationkey_6,BUILDING,FRANCE,regionkey_3,1-URGENT,O
custkey_6049,nationkey_6,BUILDING,FRANCE,regionkey_3,5-LOW,O
custkey_6049,nationkey_6,BUILDING,FRANCE,regionkey_3,1-URGENT,O
custkey_6049,nationkey_6,BUILDING,FRANCE,regionkey_3,2-HIGH,O
custkey_6049,nationkey_6,BUILDING,FRANCE,regionkey_3,1-URGENT,O
