c_acctbal,o_totalprice
4742.58,114564.57
4742.58,141376.82
4742.58,232394.16
4742.58,323859.97
4742.58,49425.71
4742.58,351103.32
4742.58,9220.62
4742.58,41199.83
9355.99,90789.16
9355.99,40204.93
9355.99,298473.51
9355.99,161789.3
9355.99,49995.59
9355.99,61801.62
9355.99,41696.63
9355.99,199677.35
9355.99,238352.95
9355.99,44067.73
9355.99,182127.43
9355.99,256057.73
9355.99,112816.72
9355.99,313349.1
9355.99,106786.2
9355.99,85314.02
9355.99,276554.58
6655.7,187442.5
6655.7,68048.64
6655.7,164328.27
6655.7,257200.61
6655.7,128827.76
6655.7,131632.04
6655.7,325300.67
6655.7,110629.46
6655.7,44755.43
6655.7,49359.99
6655.7,212738.7
8398.7,77400.3
8398.7,262900.26
8398.7,144113.87
8398.7,262733.17
8398.7,13803.11
8398.7,139453.09
8398.7,81149.2
8398.7,73586.26
8398.7,115465.15
8398.7,79459.84
8398.7,210134.91
8398.7,242205.24
8398.7,79331.37
9234.53,54367.36
9234.53,152708.87
9234.53,126504.81
9234.53,137505.08
9234.53,243398.92
9234.53,77243.52
9234.53,108054.83
9234.53,119389.25
9234.53,12618.38
9234.53,67024.74
9539.33,188876.28
9539.33,96249.93
9539.33,21117.94
9539.33,72367.61
9539.33,204349.04
9539.33,131658.11
9539.33,105481.56
9539.33,60237.47
9539.33,189277.58
9539.33,107208.06
9539.33,65137.5
9539.33,146020.2
9539.33,168619.78
9539.33,135906.18
9539.33,130639.08
9539.33,194583.76
9539.33,119886.24
9539.33,79001.79
9126.06,17067.88
9126.06,101179.88
9126.06,3543.21
9126.06,136203.01
9126.06,249433.74
9126.06,184564.09
9126.06,127224.26
9126.06,162165.72
9126.06,234587.31
9126.06,124436.27
9126.06,57087.52
9126.06,20456.11
9126.06,101611.84
9126.06,49499.4
9126.06,71340.93
9869.27,12743.69
9869.27,211327.55
9869.27,250422.9
9869.27,134470.79
9869.27,134692.57
9869.27,216443.48
9869.27,33963.32
9869.27,288160.58
9869.27,250489.52
5748.59,367245.2
5748.59,36243.79
5748.59,118196.63
5748.59,184585.26
5748.59,228251.56
5748.59,50980.68
5748.59,293119.83
5748.59,197491.29
5748.59,110913.13
5748.59,207274.89
5748.59,80959.15
4869.83,195702.2
4869.83,186248.97
4869.83,101779.11
4869.83,176166.55
4869.83,39177.73
4869.83,166302.59
4869.83,206344.36
4869.83,156710.32
4869.83,235589.75
4869.83,151547.66
4869.83,58239.2
4869.83,175275.62
4869.83,59483.9
4869.83,249815.61
4869.83,346787.26
4869.83,77418.79
4869.83,217416.81
4869.83,106677.48
4869.83,345617.48
-342.36,84096.57
-342.36,77701.13
-342.36,96347.17
-342.36,269891.84
-342.36,217619.56
-342.36,156121.85
-342.36,230068.45
-342.36,219855.95
-342.36,41294.59
-342.36,276281.85
-342.36,66713.64
-342.36,176887.65
-342.36,180619.93
6607.1,207553.94
6607.1,69036.38
6607.1,29718.89
6607.1,27779.89
6607.1,163001.15
6607.1,69796.6
6607.1,88240.08
6607.1,86205.11
6607.1,228092.08
6607.1,158200.67
6607.1,37287.39
6607.1,85949.84
6607.1,310566.17
6607.1,123592.08
9811.08,85702.05
9811.08,289118.51
9811.08,138274.43
9811.08,29052.69
9811.08,313475.79
9811.08,140254.5
9811.08,151545.06
9811.08,49104.01
9811.08,93165.33
9811.08,18345.94
9811.08,52418.46
9811.08,44355.59
9811.08,19701.96
3059.97,125022.66
3059.97,161848.32
3059.97,156947.25
3059.97,194174.32
3059.97,67670.68
3059.97,79238.87
3059.97,152752.06
3059.97,138711.91
3059.97,6809.79
3059.97,43312.88
3059.97,149367.39
3059.97,219642.93
3059.97,174970.49
3059.97,277103.25
6289.56,94738.9
6289.56,132702.38
6289.56,189724.18
6289.56,147550.67
6289.56,163000.78
6289.56,87424.16
6289.56,186909.38
6289.56,273283.81
6289.56,29129.57
6289.56,135203.98
6289.56,311005.45
6728.77,169568.78
6728.77,27809.74
6728.77,169623.87
6728.77,102994.45
6728.77,119987.63
6728.77,217901.15
6728.77,97783.13
6728.77,94425.37
6728.77,32796.12
6728.77,218661.21
6728.77,157096.18
6728.77,34882.85
6728.77,209589.92
6728.77,378429.97
6728.77,187565.47
6728.77,83079.44
6728.77,251869.7
6728.77,128507.86
6728.77,216071.22
6728.77,79415.7
6728.77,272032.58
7723.65,19732.04
7723.65,166639.41
7723.65,152839.61
7723.65,247384.99
7723.65,250346.03
7723.65,82560.9
7723.65,152247.34
7723.65,62733.8
7723.65,76225.5
7723.65,21118.42
7723.65,250260.84
7723.65,165393.99
7723.65,235688.61
8199.5,113257.71
8199.5,146821.34
8199.5,152898.05
8199.5,189175.0
8199.5,112238.72
8199.5,153846.71
8199.5,78651.37
8199.5,203450.23
8199.5,193328.18
8199.5,30018.31
8199.5,108884.93
8199.5,259261.7
8199.5,32329.8
8199.5,180542.67
8199.5,8023.89
6561.08,256572.39
6561.08,69553.75
6561.08,49155.84
6561.08,207627.68
6561.08,276282.94
6561.08,192894.25
6561.08,242764.0
6561.08,164101.59
6561.08,118897.14
6561.08,117013.85
6561.08,148035.76
6561.08,197436.38
6561.08,139410.39
6561.08,226333.51
6561.08,194994.09
6561.08,133970.25
6561.08,199169.12
6561.08,68374.0
-724.05,201474.34
-724.05,79108.39
-724.05,106771.54
-724.05,281099.11
-724.05,225525.74
-724.05,259820.75
-724.05,47200.74
-724.05,262006.08
-724.05,222950.28
-724.05,52728.58
-724.05,221101.86
-724.05,262581.0
-724.05,318271.25
-724.05,222318.96
-724.05,305234.6
2177.88,304837.74
2177.88,70013.96
2177.88,69135.21
2177.88,310113.52
2177.88,164085.57
2177.88,357543.38
2177.88,27787.69
2177.88,74137.19
2177.88,35320.23
2177.88,150920.72
2177.88,8772.71
2177.88,90007.61
2177.88,275195.19
2177.88,104336.95
2177.88,130775.55
2177.88,34409.02
2177.88,201045.9
2177.88,210722.68
2177.88,145298.05
2177.88,115088.24
2177.88,242716.19
2130.11,27809.21
2130.11,184842.66
2130.11,76616.18
2130.11,146218.8
2130.11,155438.77
2130.11,182709.3
2130.11,178744.39
2130.11,11749.17
2130.11,328114.47
2130.11,316791.18
2130.11,105323.61
2130.11,60484.79
2130.11,158675.35
2130.11,399414.57
1163.49,168628.19
1163.49,211619.2
1163.49,150338.19
1163.49,34885.98
1163.49,116605.67
1163.49,15368.47
1163.49,68858.18
1163.49,35852.07
1163.49,203459.86
1163.49,26471.07
1163.49,115794.52
1163.49,34754.19
1163.49,138610.35
1163.49,161096.38
1163.49,90035.96
1163.49,158767.71
1163.49,93645.75
1163.49,174324.05
7257.37,170406.24
7257.37,243171.65
7257.37,188970.0
7257.37,331668.09
7257.37,52560.89
7257.37,287415.62
7257.37,199649.61
7257.37,288710.0
7257.37,161105.29
7257.37,199298.95
7257.37,134743.8
7257.37,230656.54
7257.37,50102.35
7257.37,105386.41
7257.37,216215.31
7257.37,184679.43
7257.37,165708.34
7257.37,128014.94
7257.37,146991.52
7257.37,221499.86
-429.01,162814.16
-429.01,219932.83
-429.01,136677.69
-429.01,125047.83
-429.01,7588.87
-429.01,347208.49
-429.01,42864.58
-429.01,238505.43
-429.01,232852.05
-429.01,41167.37
9289.7,73897.63
9289.7,96113.35
9289.7,172473.0
9289.7,323513.01
9289.7,279085.99
9289.7,344815.5
9289.7,108332.25
9289.7,175778.82
9289.7,171826.97
9289.7,47862.72
9289.7,77334.69
9289.7,191407.52
9289.7,35919.7
9289.7,14834.21
9289.7,2036.35
9289.7,116444.04
9289.7,159991.14
9289.7,77182.93
9289.7,156196.78
9142.01,304344.56
9142.01,149856.08
9142.01,55988.21
9142.01,84293.91
9142.01,85150.9
9142.01,230514.75
9142.01,267471.47
9142.01,274885.0
9142.01,134679.72
9142.01,159985.26
9142.01,182494.23
9142.01,394619.75
9142.01,33235.49
9142.01,162979.15
9142.01,265621.82
9142.01,7737.38
9142.01,109798.71
9142.01,269693.88
9142.01,70593.93
9665.0,52621.22
9665.0,168427.63
9665.0,67409.41
9665.0,188761.29
9665.0,211919.55
9665.0,228379.64
9665.0,9656.52
9665.0,93877.35
9665.0,60153.1
9665.0,238588.42
9665.0,157523.4
9665.0,92002.11
5776.17,115623.69
5776.17,241339.81
5776.17,312068.93
5776.17,259953.64
5776.17,205937.18
5776.17,29632.46
5776.17,48043.58
5776.17,229498.5
5776.17,86642.89
5776.17,179272.9
5776.17,61885.58
5776.17,179191.98
5776.17,268067.25
5776.17,30484.89
5776.17,249851.42
5776.17,168888.79
5776.17,170741.35
4790.74,40967.66
4790.74,120272.72
4790.74,237121.16
4790.74,159618.22
4790.74,36639.95
4790.74,337739.74
4790.74,177485.59
4790.74,338502.74
4790.74,155884.43
4790.74,65054.59
-839.81,234867.9
-839.81,83642.26
-839.81,288464.7
-839.81,266262.94
-839.81,278799.47
-839.81,80474.56
-839.81,193817.33
-839.81,261887.32
-839.81,121377.41
-839.81,133626.89
-839.81,49901.08
-839.81,119836.58
5392.0,111507.12
5392.0,154884.6
5392.0,161164.91
5392.0,252693.54
5392.0,217827.7
5392.0,131402.68
5392.0,233511.44
5392.0,211592.83
5392.0,181492.38
5392.0,205246.54
5392.0,16229.2
5392.0,221798.77
5392.0,123832.72
5392.0,182847.49
5392.0,94816.07
5392.0,184837.77
5392.0,50669.7
5392.0,216276.12
5392.0,325717.02
5392.0,191372.83
5392.0,46718.49
5392.0,103031.29
5392.0,221676.12
5392.0,257614.7
4922.98,79700.27
4922.98,209658.31
4922.98,189545.13
4922.98,47400.22
4922.98,165302.12
4922.98,65816.26
4922.98,50014.57
4922.98,122418.77
4922.98,67177.92
4922.98,156289.45
4922.98,184237.12
4922.98,24418.73
4922.98,10292.56
4922.98,149650.4
-322.84,41633.15
-322.84,255193.68
-322.84,271306.07
-322.84,289061.45
-322.84,28001.43
-322.84,114550.58
-322.84,78230.88
-322.84,148868.26
-322.84,79934.22
-322.84,76416.41
-322.84,158846.38
-322.84,193257.42
-322.84,155598.23
-322.84,182317.79
-322.84,212007.17
-322.84,19319.38
1003.79,166344.87
1003.79,165816.67
1003.79,83514.41
1003.79,404978.21
1003.79,70772.66
1003.79,239807.68
1003.79,286165.6
1003.79,253294.29
1003.79,28854.21
1003.79,108941.67
1003.79,133004.92
1003.79,131563.99
5311.36,210110.61
5311.36,280179.82
5311.36,235997.7
5311.36,279600.33
5311.36,76633.51
5311.36,164102.17
5311.36,155456.68
5311.36,62896.4
5311.36,89351.45
5311.36,263930.0
5311.36,120118.33
5311.36,204007.86
5311.36,205414.24
5311.36,79311.71
5311.36,110874.61
5311.36,108694.1
-943.96,46375.4
-943.96,300824.33
-943.96,137334.48
-943.96,124187.08
-943.96,131050.44
-943.96,55055.04
-943.96,60582.93
-943.96,116197.63
-943.96,201381.59
-943.96,47090.71
-943.96,233091.72
6992.23,137859.16
6992.23,236214.86
6992.23,233545.42
6992.23,374304.84
6992.23,12321.14
6992.23,145500.54
6992.23,30980.98
6992.23,159698.06
6992.23,111325.11
6992.23,108889.36
6992.23,113542.41
6992.23,117356.7
6992.23,52052.55
6582.08,54681.49
6582.08,78320.09
6582.08,186843.27
6582.08,275929.18
6582.08,187337.05
6582.08,87013.81
6582.08,101727.49
6582.08,92066.4
6582.08,221189.04
6582.08,223487.91
6582.08,272877.29
6582.08,86107.18
6582.08,236218.45
4770.47,358490.99
4770.47,5836.55
4770.47,137887.42
4770.47,129314.94
4770.47,216587.81
4770.47,14926.52
4770.47,100195.46
4770.47,188906.27
4770.47,58692.42
4770.47,175136.93
4770.47,135633.87
4770.47,215247.71
4770.47,283003.02
4770.47,39041.35
4770.47,101532.09
4770.47,323339.33
4770.47,105425.48
-292.56,49986.51
-292.56,16669.97
-292.56,77637.46
-292.56,168541.52
-292.56,229216.28
-292.56,79790.56
-292.56,91080.54
-292.56,110451.48
-292.56,299620.79
-292.56,74529.9
-292.56,124227.85
-292.56,83212.68
-292.56,23635.2
-292.56,122720.21
7550.17,74889.67
7550.17,12870.94
7550.17,114581.89
7550.17,184266.12
7550.17,203184.08
7550.17,47472.5
7550.17,87874.82
7550.17,70251.92
7550.17,179558.44
7550.17,135481.91
7550.17,146152.31
7550.17,19656.21
7550.17,228096.83
7550.17,150121.04
7550.17,58878.14
7550.17,101311.45
7550.17,122665.41
7550.17,186156.09
7550.17,93038.49
7550.17,32687.54
363.47,191013.92
363.47,96058.84
363.47,81493.53
363.47,114395.47
363.47,276632.18
363.47,58450.2
363.47,297386.1
363.47,124621.93
363.47,168584.82
363.47,211954.94
363.47,321725.0
363.47,177122.5
363.47,127509.04
7287.92,326105.61
7287.92,148854.67
7287.92,103342.28
7287.92,181920.11
7287.92,41542.32
7287.92,269297.17
7287.92,161887.93
7287.92,129745.83
7287.92,44270.74
7287.92,203885.52
7287.92,238560.73
7287.92,241425.28
7287.92,204030.79
7287.92,104020.98
6964.23,205837.02
6964.23,97611.25
6964.23,203013.6
6964.23,390894.9
6964.23,43814.14
6964.23,191512.17
6964.23,107228.57
6964.23,239168.78
6964.23,161763.71
6964.23,144951.2
6964.23,131850.51
6964.23,203920.83
6964.23,10655.99
6964.23,218792.25
2052.79,129150.25
2052.79,80580.25
2052.79,184848.85
2052.79,205116.51
2052.79,17563.77
2052.79,148352.64
2052.79,112226.91
2052.79,133064.07
2052.79,73221.52
2052.79,87383.18
-537.49,12357.43
-537.49,53027.97
-537.49,63234.42
-537.49,65657.32
-537.49,125345.79
-537.49,8910.91
-537.49,155457.36
-537.49,122382.22
-537.49,24639.66
-537.49,87666.63
-537.49,34354.03
-537.49,207437.56
-537.49,192199.58
-537.49,62323.23
4817.26,120002.63
4817.26,204320.17
4817.26,272422.88
4817.26,15967.41
4817.26,49960.31
4817.26,93920.27
4817.26,75491.06
4817.26,33132.17
-970.33,39405.39
-970.33,74365.28
-970.33,168575.81
-970.33,152608.15
-970.33,26364.69
-970.33,190646.9
-970.33,44285.34
-970.33,96644.5
-970.33,196019.99
-970.33,334433.13
-970.33,100376.26
-970.33,318858.71
-970.33,140864.18
3637.65,89362.26
3637.65,182638.2
3637.65,189118.66
3637.65,38058.24
3637.65,247242.08
3637.65,90575.63
3637.65,158592.89
3637.65,83510.1
3637.65,148868.91
3637.65,177830.97
3637.65,129670.0
3637.65,52046.86
3637.65,327184.4
3637.65,157462.94
3637.65,148361.03
3637.65,134202.8
3637.65,138366.18
313.28,162838.81
313.28,93837.35
313.28,239700.23
313.28,102411.54
313.28,240330.92
313.28,135770.75
313.28,364450.53
313.28,224132.18
313.28,145907.74
313.28,188827.75
313.28,125876.15
313.28,35202.83
313.28,279766.79
313.28,185216.34
313.28,172103.48
313.28,99974.87
313.28,300424.45
3856.11,44813.15
3856.11,18067.2
3856.11,183502.77
3856.11,135275.58
3856.11,5852.52
3856.11,61246.78
3856.11,68005.51
3856.11,144795.36
3856.11,244855.09
3856.11,86894.51
3856.11,137462.46
3856.11,151750.51
3856.11,270669.5
3856.11,79540.62
3856.11,188217.62
3856.11,84680.71
3856.11,24059.14
3856.11,336657.85
3856.11,75670.08
9979.61,104464.56
9979.61,216847.65
9979.61,227150.8
9979.61,55585.95
9979.61,117999.0
9979.61,410096.6
9979.61,2418.69
9979.61,53446.79
9979.61,141279.33
9979.61,36947.5
9979.61,119889.28
9979.61,110242.49
9979.61,67154.89
9979.61,91418.27
9979.61,73860.21
2733.05,116046.62
2733.05,248130.32
2733.05,227922.41
2733.05,315725.91
2733.05,356320.14
2733.05,85459.23
2733.05,126699.32
2733.05,75286.97
2733.05,336428.96
2733.05,297657.1
2733.05,46754.98
2733.05,14667.63
2733.05,232288.48
2733.05,120768.64
2733.05,266276.01
2733.05,146483.08
5206.95,161834.18
5206.95,370192.48
5206.95,85881.32
5206.95,240816.37
5206.95,12919.46
5206.95,232289.92
5206.95,271091.01
5206.95,84057.02
5206.95,77841.24
5206.95,195071.23
5206.95,180271.06
5206.95,208721.81
5206.95,277438.35
5206.95,45930.87
5206.95,25961.03
5206.95,149902.71
5206.95,119847.04
5206.95,252460.77
5206.95,73942.19
5206.95,106947.18
5206.95,32980.31
5206.95,50479.5
5206.95,279843.58
5206.95,137330.52
5206.95,135882.65
5206.95,65174.27
-102.57,144192.29
-102.57,70023.24
-102.57,107276.7
-102.57,53818.5
-102.57,29798.03
-102.57,315601.27
-102.57,97727.15
-102.57,190051.64
-102.57,222077.57
-102.57,82860.61
-102.57,270173.63
-102.57,64970.9
-102.57,34945.26
1608.24,38934.52
1608.24,175416.96
1608.24,53017.1
1608.24,126338.59
1608.24,33105.31
1608.24,268115.16
1608.24,33145.65
1608.24,166053.07
1608.24,142572.29
1608.24,90488.47
1608.24,131909.45
1608.24,56864.93
1608.24,278128.82
1608.24,211050.7
8345.96,281065.13
8345.96,50821.58
8345.96,167975.97
8345.96,93120.72
8345.96,177682.67
8345.96,173994.76
8345.96,291131.32
8345.96,136557.22
8345.96,270097.82
8345.96,174913.95
8345.96,140913.68
8345.96,229887.93
8345.96,248587.61
8345.96,76057.71
8345.96,84514.26
8345.96,124737.38
8345.96,171965.49
3932.26,193307.46
3932.26,134417.25
3932.26,91616.21
3932.26,223311.61
3932.26,272509.01
3932.26,58068.68
3932.26,245267.88
3932.26,146007.63
3932.26,97198.58
3932.26,144676.07
3932.26,234488.11
3932.26,271792.78
3932.26,140611.74
3932.26,57828.18
3932.26,129693.42
3932.26,42031.16
7094.97,264626.55
7094.97,191297.01
7094.97,279928.02
7094.97,194240.88
7094.97,195930.55
7094.97,271393.37
7094.97,150598.97
7094.97,163389.69
7094.97,217496.33
7094.97,116877.77
7094.97,47348.78
7094.97,168610.83
7094.97,134751.99
7094.97,32009.46
7094.97,52303.13
7094.97,287945.13
7094.97,185058.85
7334.03,52549.55
7334.03,84834.27
7334.03,87049.25
7334.03,191095.7
7334.03,64903.62
7334.03,99880.33
7334.03,58823.26
7334.03,117701.85
7334.03,142490.6
7334.03,109582.39
7334.03,211034.88
7334.03,71038.98
7334.03,159182.49
7334.03,148160.4
7334.03,284918.41
7334.03,33782.18
7334.03,152628.04
7334.03,141714.71
7334.03,118159.44
9410.81,65354.58
9410.81,189190.68
9410.81,164463.46
9410.81,228976.68
9410.81,289346.89
9410.81,42983.05
9410.81,142442.76
9410.81,195179.35
9410.81,59485.57
9410.81,29283.24
9410.81,144342.7
9410.81,99037.07
9410.81,102366.29
9410.81,88493.64
9410.81,167052.91
9410.81,104718.09
9410.81,315281.09
465.57,94996.49
465.57,32031.1
465.57,120031.6
465.57,57674.8
465.57,50500.0
465.57,22297.47
465.57,194954.33
465.57,269880.8
465.57,88705.77
465.57,8247.72
465.57,33015.0
465.57,276812.95
465.57,268641.07
465.57,20665.32
465.57,168134.5
465.57,170605.72
465.57,272560.64
465.57,190967.26
465.57,252251.71
465.57,155676.14
465.57,24786.37
-927.01,76670.26
-927.01,282409.35
-927.01,72936.46
-927.01,55946.38
-927.01,161620.33
-927.01,202739.98
-927.01,173795.64
-927.01,98194.92
-927.01,214179.5
-927.01,109479.42
-927.01,248332.47
-927.01,77124.8
-927.01,297191.85
-927.01,45233.84
-927.01,318196.54
-927.01,30556.91
-927.01,268942.7
-927.01,5844.22
5822.86,136618.24
5822.86,132427.41
5822.86,106836.49
5822.86,68888.14
5822.86,73567.63
5822.86,282880.02
5822.86,222565.7
5822.86,323918.97
5822.86,234797.21
5822.86,80882.33
5822.86,219240.16
5822.86,125998.63
5822.86,129930.41
5822.86,259323.41
5822.86,256358.03
5822.86,137751.23
3640.89,45244.68
3640.89,287388.46
3640.89,42156.91
3640.89,16074.66
3640.89,60112.99
3640.89,250659.49
3640.89,275422.54
3640.89,93224.52
3640.89,184395.53
-261.0,148106.22
-261.0,179429.0
-261.0,244757.04
-261.0,236256.05
-261.0,20382.52
-261.0,251288.58
-261.0,167917.05
-261.0,24953.84
-261.0,82332.97
-261.0,250785.82
-261.0,55940.22
-261.0,346067.81
-261.0,80767.83
8852.16,104331.86
8852.16,34165.94
8852.16,97064.26
8852.16,243273.56
8852.16,20353.58
8852.16,106636.0
8852.16,89837.18
8852.16,329144.42
8852.16,96112.11
8852.16,255741.32
8852.16,84624.55
8852.16,121038.62
8852.16,78736.0
8852.16,74115.23
8852.16,65348.91
8852.16,48277.46
8852.16,214075.14
8626.65,220523.08
8626.65,192203.24
8626.65,50519.3
8626.65,101052.17
8626.65,130845.27
8626.65,145883.62
8626.65,144155.16
8626.65,216090.76
8626.65,150828.33
8626.65,146502.98
8626.65,88075.35
8626.65,272956.85
8626.65,181247.33
8626.65,294252.17
8626.65,186900.95
8626.65,157121.15
8626.65,77964.47
8626.65,139253.89
2997.29,16412.4
2997.29,15150.74
2997.29,186921.78
2997.29,171322.32
2997.29,382741.23
2997.29,113274.79
2997.29,272631.48
2997.29,233373.87
2997.29,20315.49
2997.29,153787.53
2997.29,117553.85
2997.29,302402.08
2997.29,205819.88
2997.29,83532.95
1986.33,8463.31
1986.33,74403.51
1986.33,130752.24
1986.33,282079.17
1986.33,244253.92
1986.33,17391.15
1986.33,247944.63
1986.33,30298.83
1986.33,153976.86
1986.33,191277.85
1986.33,51420.09
1986.33,50666.35
1986.33,310133.37
1986.33,162178.86
1986.33,122064.0
1986.33,270771.85
3232.59,58001.7
3232.59,153356.21
3232.59,22559.34
3232.59,136569.56
3232.59,168965.98
3232.59,244645.98
3232.59,137791.42
3232.59,95883.24
3232.59,293665.6
3232.59,80431.66
3232.59,247022.92
3232.59,42453.28
3232.59,106738.24
3232.59,56388.71
3232.59,223664.13
3232.59,173988.02
3232.59,57055.7
3232.59,185824.44
3232.59,237746.88
3232.59,120698.04
3232.59,188815.28
8182.44,135544.52
8182.44,140940.99
8182.44,287395.87
8182.44,60127.93
8182.44,357769.36
8182.44,194618.31
8182.44,185919.27
8182.44,223057.42
8182.44,61338.27
8182.44,161267.77
8182.44,78917.1
8182.44,22088.25
8182.44,213097.68
8182.44,17986.02
8182.44,18411.04
8182.44,80301.12
8182.44,25139.27
8182.44,69802.02
8182.44,56434.36
8182.44,231720.98
8182.44,70495.86
8182.44,121272.15
8182.44,282567.91
8182.44,136292.62
8182.44,98444.1
1637.58,159513.64
1637.58,119022.68
1637.58,153302.18
1637.58,72125.46
1637.58,183698.22
1637.58,14221.57
1637.58,148553.67
1637.58,253031.47
1637.58,181824.65
1637.58,49060.71
1637.58,132762.36
1637.58,190212.66
1637.58,203291.91
1637.58,371780.88
1637.58,159395.17
1637.58,122267.22
1637.58,89225.06
1637.58,367712.15
1637.58,64367.03
1637.58,84391.32
5200.35,59684.57
5200.35,212283.3
5200.35,162501.31
5200.35,93765.64
5200.35,145548.39
5200.35,226497.05
5200.35,105054.88
5200.35,203964.72
5200.35,40912.38
5200.35,89081.05
2271.35,2714.46
2271.35,183157.71
2271.35,101181.92
2271.35,67614.88
2271.35,251021.74
2271.35,255851.28
2271.35,219584.27
2271.35,57653.58
2271.35,148923.76
2271.35,206521.01
2271.35,169598.39
2271.35,240733.19
2271.35,155686.54
2271.35,40252.05
2271.35,13081.91
9355.95,149448.84
9355.95,236809.91
9355.95,336447.24
9355.95,98999.52
9355.95,98360.82
9355.95,229330.81
9355.95,143493.93
9355.95,194446.01
9355.95,212767.08
9355.95,214180.77
9355.95,127084.48
9355.95,75442.62
9355.95,168425.51
9355.95,63477.09
9355.95,194893.87
9355.95,41938.33
