Gender,AreaCode,City,State,Zip,MaritalStatus,HasChild,Salary,Rate,SingleExemp,MarriedExemp,ChildExemp
F,ac912,BUTLER,GA,zip31006,S,N,40000,6.0,2700,0,0
M,ac939,ENSENADA,PR,zip647,S,N,30000,0.0,0,0,0
M,ac719,DURANGO,CO,zip81303,M,Y,80000,4.63,0,0,0
M,ac202,WASHINGTON,DC,zip20058,M,N,20000,6.75,0,2740,0
M,ac435,ORANGEVILLE,UT,zip84537,S,Y,15000,7.0,2475,0,2475
M,ac702,GABBS,NV,zip89409,S,Y,50000,0.0,0,0,0
F,ac404,MANASSAS,GA,zip30438,S,Y,55000,6.0,2700,0,3000
M,ac774,DEDHAM,MA,zip2026,M,Y,45000,5.3,0,7150,1000
M,ac907,KODIAK,AK,zip99619,S,N,80000,0.0,0,0,0
F,ac609,GREAT_MEADOWS,NJ,zip7838,S,N,70000,2.1885417,1000,0,0
F,ac802,JOHNSON,VT,zip5656,S,Y,55000,4.099376,3300,0,3300
F,ac225,WINNSBORO,LA,zip71295,S,N,50000,6.0,4500,0,0
F,ac740,CINCINNATI,OH,zip45274,S,N,25000,1.3758974,1300,0,0
F,ac248,PORTLAND,MI,zip48875,M,Y,35000,3.9,0,6200,3100
M,ac469,DEVERS,TX,zip77538,M,Y,35000,0.0,0,0,0
F,ac218,HOKAH,MN,zip55941,M,Y,70000,7.85,0,6600,3300
M,ac202,WASHINGTON,DC,zip20036,M,N,65000,9.0,0,2740,0
F,ac270,LOUISVILLE,KY,zip40257,M,N,45000,4.3333330000000005,0,40,0
M,ac630,WOOSUNG,IL,zip61091,M,Y,10000,3.0,0,4000,2000
F,ac515,HENDERSON,IA,zip51541,M,N,15000,2.479763,0,80,0
F,ac206,OUTLOOK,WA,zip98938,S,Y,45000,0.0,0,0,0
M,ac505,FORT_BAYARD,NM,zip88036,M,Y,35000,5.3,0,6600,3300
F,ac775,RENO,NV,zip89557,S,N,50000,0.0,0,0,0
F,ac605,CLAREMONT,SD,zip57432,S,N,85000,0.0,0,0,0
F,ac973,VOORHEES,NJ,zip8043,M,Y,30000,1.5577083,0,2000,1500
M,ac360,RIDGEFIELD,WA,zip98642,S,Y,85000,0.0,0,0,0
M,ac805,SAN_DIEGO,CA,zip92101,M,N,85000,9.3,0,174,0
F,ac605,HURON,SD,zip57399,M,Y,85000,0.0,0,0,0
F,ac202,WASHINGTON,DC,zip20227,S,N,15000,5.625,1370,0,0
M,ac406,LAMBERT,MT,zip59243,M,Y,85000,6.9,0,3800,1900
M,ac405,INOLA,OK,zip74036,S,N,80000,6.25,1000,0,0
M,ac715,HORTONVILLE,WI,zip54944,S,N,75000,5.7495394,700,0,0
F,ac208,SWAN_VALLEY,ID,zip83449,M,Y,60000,7.8,0,6600,3300
F,ac267,FORT_WASHINGTON,PA,zip19034,S,Y,35000,3.07,0,0,0
M,ac614,PORTSMOUTH,OH,zip45662,M,Y,100000,3.8655128,0,2600,1300
F,ac828,MARSTON,NC,zip28363,S,Y,5000,6.0,3300,0,3300
F,ac480,TOMBSTONE,AZ,zip85638,M,N,55000,3.5674999,0,4200,0
F,ac630,GALENA,IL,zip61036,S,N,75000,3.0,2000,0,0
F,ac808,LANAI_CITY,HI,zip96763,S,N,100000,8.25,1040,0,0
F,ac702,LAMOILLE,NV,zip89828,S,N,35000,0.0,0,0,0
M,ac720,MASONVILLE,CO,zip80541,S,N,55000,4.63,0,0,0
F,ac952,MELROSE,MN,zip56352,S,N,15000,5.35,3300,0,0
M,ac706,WINTERVILLE,GA,zip30683,S,Y,15000,6.0,2700,0,3000
M,ac580,PONCA_CITY,OK,zip74602,S,N,90000,6.25,1000,0,0
F,ac317,MUNCIE,IN,zip47308,M,N,50000,3.4,0,2000,0
M,ac860,WEST_SUFFIELD,CT,zip6093,M,N,85000,5.0,0,24500,0
M,ac979,STEPHENVILLE,TX,zip76401,S,Y,85000,0.0,0,0,0
M,ac828,NEW_BERN,NC,zip28562,S,Y,85000,7.515733999999999,3300,0,3300
F,ac617,NEWTON,MA,zip2458,S,Y,15000,5.3,3575,0,1000
M,ac505,AMISTAD,NM,zip88410,M,N,35000,5.3,0,6600,0
F,ac316,KIOWA,KS,zip67070,S,N,65000,6.45,2250,0,0
M,ac785,CAMBRIDGE,KS,zip67023,S,Y,40000,6.45,2250,0,2250
M,ac202,WASHINGTON,DC,zip20340,M,N,100000,9.0,0,2740,0
M,ac615,MOSCOW,TN,zip38057,S,N,45000,0.0,0,0,0
F,ac339,AUBURN,MA,zip1501,S,N,10000,5.3,3575,0,0
M,ac205,VREDENBURGH,AL,zip36481,M,Y,20000,5.0,0,3000,300
M,ac701,DODGE,ND,zip58625,S,Y,85000,2.7410512,3300,0,3300
M,ac443,CASCADE,MD,zip21719,M,N,85000,4.75,0,4800,0
F,ac954,ORLANDO,FL,zip32896,S,N,60000,0.0,0,0,0
M,ac580,FELT,OK,zip73937,M,N,65000,6.25,0,2000,0
F,ac203,POMFRET_CENTER,CT,zip6259,M,Y,30000,5.0,0,24500,0
F,ac787,SAINT_JUST,PR,zip978,M,N,25000,0.0,0,0,0
F,ac401,PAWTUCKET,RI,zip2860,M,N,45000,0.0,0,0,0
M,ac808,KUALAPUU,HI,zip96757,M,N,70000,8.25,0,2080,0
F,ac203,HANOVER,CT,zip6350,S,N,40000,5.0,12750,0,0
F,ac304,FRANKLIN,WV,zip26807,M,N,20000,3.7,0,4000,0
F,ac256,PANSEY,AL,zip36370,S,Y,40000,5.0,1500,0,300
M,ac808,HONOLULU,HI,zip96823,M,Y,85000,8.25,0,2080,1040
F,ac907,STEVENS_VILLAGE,AK,zip99774,M,Y,5000,0.0,0,0,0
F,ac605,OKATON,SD,zip57562,M,N,55000,0.0,0,0,0
F,ac219,BUTLERVILLE,IN,zip47223,S,Y,85000,3.4,1000,0,1000
M,ac413,SOUTH_HARWICH,MA,zip2661,M,Y,65000,5.3,0,7150,1000
F,ac712,ELBERON,IA,zip52225,M,Y,5000,0.935984,0,80,40
M,ac414,DODGEVILLE,WI,zip53533,M,N,40000,5.1414094000000015,0,1400,0
F,ac574,WILLIAMS,IN,zip47470,M,Y,30000,3.4,0,2000,1000
F,ac312,VANDALIA,IL,zip62471,M,N,75000,3.0,0,4000,0
M,ac253,PROSSER,WA,zip99350,M,Y,80000,0.0,0,0,0
M,ac860,OXFORD,CT,zip6478,M,Y,85000,5.0,0,24500,0
F,ac731,ATOKA,TN,zip38004,M,Y,50000,0.0,0,0,0
F,ac808,HONOLULU,HI,zip96815,M,Y,10000,2.8421054,0,2080,1040
M,ac816,PINEVILLE,MO,zip64856,M,Y,45000,6.0,0,4200,1200
F,ac309,BRISTOL,IL,zip60512,M,Y,35000,3.0,0,4000,2000
M,ac765,HELTONVILLE,IN,zip47436,M,N,85000,3.4,0,2000,0
M,ac740,HASKINS,OH,zip43525,M,Y,80000,3.2016153,0,2600,1300
F,ac219,BRADFORD,IN,zip47107,S,N,30000,3.4,1000,0,0
F,ac985,BOOTHVILLE,LA,zip70038,S,N,45000,6.0,4500,0,0
F,ac808,KAHULUI,HI,zip96732,S,N,80000,8.25,1040,0,0
F,ac513,HILLSBORO,OH,zip45133,M,Y,10000,0.8779744,0,2600,1300
M,ac804,BOWLING_GREEN,VA,zip22427,S,N,50000,5.75,900,0,0
F,ac865,KYLES_FORD,TN,zip37765,M,Y,10000,0.0,0,0,0
M,ac607,SHENOROCK,NY,zip10587,S,Y,80000,4.4170732,0,0,1000
M,ac513,PLEASANTVILLE,OH,zip43148,M,Y,40000,1.8738205,0,2600,1300
F,ac203,HARWINTON,CT,zip6791,M,Y,15000,5.0,0,24500,0
F,ac224,EDGEWOOD,IL,zip62426,S,N,95000,3.0,2000,0,0
F,ac406,BILLINGS,MT,zip59114,M,N,95000,6.9,0,3800,0
F,ac520,AVONDALE,AZ,zip85392,M,Y,95000,4.1875,0,4200,2300
M,ac662,ROBINSONVILLE,MS,zip38664,S,Y,60000,5.0,6000,0,1500
F,ac405,FELT,OK,zip73937,M,N,60000,6.25,0,2000,0
F,ac936,ROUND_MOUNTAIN,TX,zip78663,S,Y,35000,0.0,0,0,0
F,ac505,ALBUQUERQUE,NM,zip87123,M,Y,85000,5.3,0,6600,3300
M,ac305,YULEE,FL,zip32041,M,N,65000,0.0,0,0,0
F,ac765,WILKINSON,IN,zip46186,S,Y,35000,3.4,1000,0,1000
M,ac808,HONOLULU,HI,zip96825,M,Y,55000,8.25,0,2080,1040
F,ac860,BRIDGEWATER,CT,zip6752,S,Y,50000,5.0,12750,0,0
M,ac863,DEFUNIAK_SPRINGS,FL,zip32433,S,Y,25000,0.0,0,0,0
F,ac907,NORTHWAY,AK,zip99764,M,Y,35000,0.0,0,0,0
F,ac505,RODEO,NM,zip88056,S,N,80000,5.3,3300,0,0
F,ac859,MALONE,KY,zip41451,M,N,45000,4.3333330000000005,0,40,0
M,ac801,GARRISON,UT,zip84728,S,Y,80000,7.0,2475,0,2475
F,ac251,JASPER,AL,zip35504,S,N,10000,5.0,1500,0,0
M,ac808,HOOLEHUA,HI,zip96729,M,Y,55000,8.25,0,2080,1040
F,ac214,NORTH_HOUSTON,TX,zip77315,S,N,25000,0.0,0,0,0
M,ac859,CERULEAN,KY,zip42215,S,Y,50000,4.611111,20,0,20
M,ac307,KINNEAR,WY,zip82516,S,N,100000,0.0,0,0,0
M,ac203,WEST_CORNWALL,CT,zip6796,M,Y,10000,,0,24500,0
F,ac443,CHESTER,MD,zip21619,M,N,35000,4.75,0,4800,0
F,ac203,GEORGETOWN,CT,zip6829,M,N,75000,5.0,0,24500,0
F,ac808,HANAMAULU,HI,zip96715,M,N,15000,3.743421,0,2080,0
M,ac606,JACKSON,KY,zip41339,S,N,20000,2.9444444,20,0,0
M,ac862,RED_BANK,NJ,zip7701,M,N,60000,2.0308332,0,2000,0
F,ac763,AFTON,MN,zip55001,S,Y,15000,5.35,3300,0,3300
F,ac256,GULF_SHORES,AL,zip36547,M,Y,70000,5.0,0,3000,300
M,ac434,NEWSOMS,VA,zip23874,M,N,100000,5.75,0,1800,0
F,ac615,DRUMMONDS,TN,zip38023,S,Y,20000,0.0,0,0,0
M,ac937,LANCASTER,OH,zip43130,M,N,25000,1.3758974,0,2600,0
M,ac360,SPANAWAY,WA,zip98387,S,Y,45000,0.0,0,0,0
F,ac806,GALVESTON,TX,zip77555,S,N,90000,0.0,0,0,0
F,ac207,PORTLAND,ME,zip4109,M,N,95000,8.5,0,5700,0
M,ac909,CARMEL_VALLEY,CA,zip93924,S,N,70000,9.3,87,0,0
M,ac920,MADISON,WI,zip53716,M,N,90000,6.010166000000001,0,1400,0
F,ac907,KWETHLUK,AK,zip99621,M,Y,40000,0.0,0,0,0
F,ac302,LINCOLN,DE,zip19960,M,N,65000,5.95,0,220,0
M,ac423,JOHNSON_CITY,TN,zip37615,M,N,80000,0.0,0,0,0
M,ac479,JEFFERSON,AR,zip72079,S,Y,80000,7.0,20,0,20
M,ac203,BLOOMFIELD,CT,zip6002,M,Y,95000,5.0,0,24500,0
F,ac303,ENGLEWOOD,CO,zip80111,S,N,55000,4.63,0,0,0
M,ac267,SPRUCE_CREEK,PA,zip16683,S,N,80000,3.07,0,0,0
M,ac956,SOMERSET,TX,zip78069,M,Y,70000,0.0,0,0,0
M,ac351,SPRINGFIELD,MA,zip1128,S,Y,5000,5.3,3575,0,1000
M,ac817,AUSTIN,TX,zip78704,M,N,15000,0.0,0,0,0
M,ac843,GABLE,SC,zip29051,S,Y,50000,7.0,3300,0,3300
M,ac401,ASHAWAY,RI,zip2804,M,Y,30000,0.0,0,0,0
M,ac775,LAS_VEGAS,NV,zip89135,M,Y,100000,0.0,0,0,0
M,ac417,SAINT_LOUIS,MO,zip63158,S,Y,35000,6.0,2100,0,1200
F,ac770,ATLANTA,GA,zip30349,M,Y,10000,6.0,0,5400,3000
F,ac337,NEW_ORLEANS,LA,zip70119,M,N,90000,6.0,0,9000,0
F,ac719,SAGUACHE,CO,zip81149,M,N,100000,4.63,0,0,0
M,ac281,EL_PASO,TX,zip79908,M,Y,10000,0.0,0,0,0
M,ac267,MANOR,PA,zip15665,M,N,15000,3.07,0,0,0
F,ac865,BELFAST,TN,zip37019,M,Y,65000,0.0,0,0,0
F,ac769,STARKVILLE,MS,zip39760,M,Y,25000,5.0,0,12000,1500
M,ac301,STREET,MD,zip21154,M,N,65000,4.75,0,4800,0
F,ac580,PERRY,OK,zip73077,M,N,90000,6.25,0,2000,0
F,ac206,OLYMPIA,WA,zip98508,M,Y,10000,0.0,0,0,0
F,ac601,PUCKETT,MS,zip39151,M,Y,90000,5.0,0,12000,1500
M,ac302,GEORGETOWN,DE,zip19947,S,N,30000,3.9045453,110,0,0
F,ac318,MANDEVILLE,LA,zip70448,M,Y,70000,6.0,0,9000,1000
M,ac907,RAMPART,AK,zip99767,S,Y,40000,0.0,0,0,0
F,ac307,CARPENTER,WY,zip82054,S,Y,55000,0.0,0,0,0
F,ac678,ATLANTA,GA,zip30317,M,N,15000,6.0,0,5400,0
F,ac775,VALMY,NV,zip89438,S,Y,55000,0.0,0,0,0
M,ac850,JACKSONVILLE,FL,zip32218,S,N,50000,0.0,0,0,0
M,ac203,HIGGANUM,CT,zip6441,M,Y,30000,5.0,0,24500,0
F,ac434,HURT,VA,zip24563,S,Y,5000,2.5357144,900,0,900
F,ac606,CURDSVILLE,KY,zip42334,M,Y,80000,6.0,0,40,20
M,ac301,RIDGELY,MD,zip21687,S,Y,25000,4.75,2400,0,2400
F,ac605,CLEAR_LAKE,SD,zip57226,S,N,65000,0.0,0,0,0
F,ac605,RAPID_CITY,SD,zip57703,S,N,85000,0.0,0,0,0
M,ac937,AKRON,OH,zip44305,M,Y,20000,1.2099231,0,2600,1300
F,ac307,KINNEAR,WY,zip82516,M,Y,90000,0.0,0,0,0
F,ac334,SLOCOMB,AL,zip36375,M,Y,90000,5.0,0,3000,300
F,ac917,AUSTERLITZ,NY,zip12017,M,N,10000,4.011585,0,0,0
F,ac614,BLUFFTON,OH,zip45817,M,N,80000,3.2016153,0,2600,0
M,ac901,CASTALIAN_SPRINGS,TN,zip37031,S,Y,70000,0.0,0,0,0
M,ac408,POMONA,CA,zip91768,S,Y,55000,9.3,87,0,272
M,ac623,PHOENIX,AZ,zip85013,M,N,20000,3.0249999,0,4200,0
M,ac517,BUCHANAN,MI,zip49107,S,Y,30000,3.9,3100,0,3100
F,ac260,OWENSBURG,IN,zip47453,S,N,35000,3.4,1000,0,0
F,ac406,POWER,MT,zip59468,M,N,40000,6.9,0,3800,0
M,ac860,WOODBURY,CT,zip6798,M,N,5000,3.0,0,24500,0
F,ac224,SERENA,IL,zip60549,M,N,15000,3.0,0,4000,0
F,ac270,BEAR_BRANCH,KY,zip41714,M,N,85000,6.0,0,40,0
F,ac814,PENNSBURG,PA,zip18073,M,N,75000,3.07,0,0,0
M,ac208,SILVERTON,ID,zip83867,S,Y,85000,7.8,3300,0,3300
M,ac202,WASHINGTON,DC,zip20016,M,N,25000,7.875,0,2740,0
M,ac480,PHOENIX,AZ,zip85031,S,Y,40000,3.335,2100,0,2300
M,ac907,ELFIN_COVE,AK,zip99825,M,Y,80000,0.0,0,0,0
F,ac701,JAMESTOWN,ND,zip58401,S,Y,45000,2.2773614,3300,0,3300
F,ac202,WASHINGTON,DC,zip20453,M,N,80000,9.0,0,2740,0
M,ac952,FAIRMONT,MN,zip56031,S,Y,40000,6.3900213,3300,0,3300
F,ac609,WALDWICK,NJ,zip7463,M,Y,95000,2.5828125,0,2000,1500
F,ac718,NEW_YORK,NY,zip10106,S,N,55000,4.272256,0,0,0
M,ac573,HIGHLANDVILLE,MO,zip65669,S,N,15000,6.0,2100,0,0
F,ac631,LATHAM,NY,zip12110,S,Y,10000,4.011585,0,0,1000
M,ac941,DOCTORS_INLET,FL,zip32030,M,Y,25000,0.0,0,0,0
F,ac484,GLEN_ROCK,PA,zip17327,S,Y,80000,3.07,0,0,0
F,ac310,SUGARLOAF,CA,zip92386,M,Y,85000,9.3,0,174,272
F,ac952,SAINT_PAUL,MN,zip55126,M,N,10000,5.35,0,6600,0
M,ac712,LAKE_CITY,IA,zip51449,S,Y,35000,5.567322,40,0,40
M,ac603,JAFFREY,NH,zip3452,M,N,55000,0.0,0,0,0
M,ac615,CLIFTON,TN,zip38425,M,Y,5000,0.0,0,0,0
F,ac702,AMARGOSA_VALLEY,NV,zip89020,M,N,75000,0.0,0,0,0
M,ac435,MENDON,UT,zip84325,S,N,55000,7.0,2475,0,0
M,ac574,SALAMONIA,IN,zip47381,M,N,30000,3.4,0,2000,0
M,ac360,CASHMERE,WA,zip98815,S,Y,75000,0.0,0,0,0
M,ac808,HONOLULU,HI,zip96841,M,Y,75000,8.25,0,2080,1040
M,ac918,BOSWELL,OK,zip74727,M,N,45000,6.25,0,2000,0
M,ac785,LYONS,KS,zip67554,M,Y,20000,4.483333,0,4500,2250
M,ac812,NEW_GOSHEN,IN,zip47863,S,N,100000,3.4,1000,0,0
F,ac202,WASHINGTON,DC,zip20433,S,N,85000,9.0,1370,0,0
F,ac859,KENVIR,KY,zip40847,M,N,15000,2.6666667,0,40,0
M,ac402,ABIE,NE,zip68001,M,Y,85000,6.84,0,206,103
M,ac205,GAINESVILLE,AL,zip35464,M,N,15000,5.0,0,3000,0
M,ac586,DOWAGIAC,MI,zip49047,S,N,45000,3.9,3100,0,0
F,ac773,PEORIA,IL,zip61651,M,N,90000,3.0,0,4000,0
M,ac605,ORAL,SD,zip57766,M,Y,45000,0.0,0,0,0
F,ac860,MASHANTUCKET,CT,zip6338,M,Y,30000,5.0,0,24500,0
F,ac918,HARDESTY,OK,zip73944,S,Y,40000,6.25,1000,0,1000
F,ac316,SAINT_JOHN,KS,zip67576,M,N,65000,6.45,0,4500,0
M,ac316,MC_CRACKEN,KS,zip67556,M,Y,25000,5.4666667,0,4500,2250
F,ac775,NORTH_LAS_VEGAS,NV,zip89086,M,Y,30000,0.0,0,0,0
F,ac720,DENVER,CO,zip80204,M,N,25000,4.63,0,0,0
M,ac252,COROLLA,NC,zip27927,M,N,75000,7.305944,0,6600,0
F,ac231,EAST_JORDAN,MI,zip49727,M,N,20000,3.9,0,6200,0
F,ac857,WHITE_HORSE_BEACH,MA,zip2381,S,N,65000,5.3,3575,0,0
F,ac318,NATCHITOCHES,LA,zip71458,M,N,40000,6.0,0,9000,0
F,ac304,BOB_WHITE,WV,zip25028,M,N,50000,5.8,0,4000,0
M,ac605,ROCKHAM,SD,zip57470,M,Y,35000,0.0,0,0,0
M,ac660,JEFFERSON_CITY,MO,zip65107,S,Y,85000,6.0,2100,0,1200
M,ac509,PORT_ANGELES,WA,zip98362,M,N,10000,0.0,0,0,0
F,ac706,HARDWICK,GA,zip31034,M,N,75000,6.0,0,5400,0
M,ac865,HALLS,TN,zip38040,S,Y,45000,0.0,0,0,0
M,ac701,NEWBURG,ND,zip58762,M,N,20000,2.1,0,6600,0
F,ac430,WICHITA_FALLS,TX,zip76301,M,Y,85000,0.0,0,0,0
F,ac703,CENTREVILLE,VA,zip20121,S,N,45000,5.75,900,0,0
M,ac551,GLADSTONE,NJ,zip7934,S,N,70000,2.1885417,1000,0,0
F,ac707,SAN_DIEGO,CA,zip92154,S,N,55000,9.3,87,0,0
F,ac601,GOODMAN,MS,zip39079,M,N,15000,5.0,0,12000,0
F,ac317,CARTHAGE,IN,zip46115,M,N,65000,3.4,0,2000,0
F,ac563,PILOT_GROVE,IA,zip52648,M,N,85000,8.98,0,80,0
F,ac520,PHOENIX,AZ,zip85076,M,N,65000,3.7224998,0,4200,0
M,ac804,HERNDON,VA,zip22095,S,N,20000,5.75,900,0,0
F,ac703,RICHMOND,VA,zip23278,M,N,75000,5.75,0,1800,0
M,ac425,CURTIS,WA,zip98538,S,Y,45000,0.0,0,0,0
F,ac907,JUNEAU,AK,zip99812,S,Y,40000,0.0,0,0,0
F,ac832,BAIRD,TX,zip79504,M,Y,80000,0.0,0,0,0
M,ac252,REIDSVILLE,NC,zip27323,M,N,45000,6.6765732999999985,0,6600,0
M,ac401,SLATERSVILLE,RI,zip2876,S,N,65000,0.0,0,0,0
F,ac802,COLCHESTER,VT,zip5439,M,N,100000,4.994672,0,6600,0
F,ac808,CAPTAIN_COOK,HI,zip96704,M,Y,55000,8.25,0,2080,1040
M,ac202,WASHINGTON,DC,zip20436,M,N,85000,9.0,0,2740,0
M,ac304,PINCH,WV,zip25156,S,Y,45000,5.45,2000,0,2000
M,ac808,KAUNAKAKAI,HI,zip96748,S,Y,100000,8.25,1040,0,1040
F,ac907,WASILLA,AK,zip99654,S,N,35000,0.0,0,0,0
F,ac808,KAMUELA,HI,zip96743,M,Y,15000,3.743421,0,2080,1040
M,ac309,ALSEY,IL,zip62610,S,N,80000,3.0,2000,0,0
F,ac606,ROCKY_HILL,KY,zip42163,S,Y,20000,2.9444444,20,0,20
F,ac308,ITHACA,NE,zip68033,S,N,40000,6.84,103,0,0
M,ac715,GENOA,WI,zip54632,S,Y,70000,5.6626635,700,0,400
F,ac425,SPOKANE,WA,zip99204,M,N,45000,0.0,0,0,0
M,ac561,PENSACOLA,FL,zip32501,M,N,75000,0.0,0,0,0
F,ac435,GREENVILLE,UT,zip84731,M,Y,15000,7.0,0,4950,2475
F,ac334,FURMAN,AL,zip36741,S,N,20000,5.0,1500,0,0
M,ac406,BILLINGS,MT,zip59106,S,Y,5000,2.3732758,1900,0,1900
M,ac901,SEVIERVILLE,TN,zip37876,M,N,10000,0.0,0,0,0
M,ac562,BELVEDERE_TIBURON,CA,zip94920,M,N,30000,6.5905429999999985,0,174,0
M,ac307,ROCK_SPRINGS,WY,zip82901,S,N,90000,0.0,0,0,0
F,ac208,VIOLA,ID,zip83872,S,N,55000,7.8,3300,0,0
F,ac765,NEW_SALISBURY,IN,zip47161,M,Y,15000,3.4,0,2000,1000
F,ac603,BENNINGTON,NH,zip3442,S,N,55000,0.0,0,0,0
F,ac603,PORTSMOUTH,NH,zip3801,M,Y,50000,0.0,0,0,0
M,ac225,MANY,LA,zip71449,S,N,35000,6.0,4500,0,0
F,ac304,KIAHSVILLE,WV,zip25534,S,N,35000,4.75,2000,0,0
M,ac212,ROCHESTER,NY,zip14604,M,N,35000,4.1564026,0,0,0
M,ac870,LITTLE_ROCK,AR,zip72207,S,Y,25000,6.16338,20,0,20
F,ac301,BRUNSWICK,MD,zip21716,S,N,30000,4.75,2400,0,0
M,ac336,GOLD_HILL,NC,zip28071,M,Y,70000,7.201049,0,6600,3300
M,ac816,SAINT_LOUIS,MO,zip63120,M,Y,5000,3.75,0,4200,1200
M,ac718,DELANCEY,NY,zip13752,M,Y,80000,4.4170732,0,0,1000
F,ac316,DURHAM,KS,zip67438,M,Y,15000,3.5,0,4500,2250
M,ac602,CHANDLER,AZ,zip85225,M,N,15000,2.9475,0,4200,0
F,ac931,VANLEER,TN,zip37181,S,Y,10000,0.0,0,0,0
F,ac862,GREENWICH,NJ,zip8323,S,Y,5000,1.4,1000,0,1500
M,ac435,OGDEN,UT,zip84414,M,N,40000,7.0,0,4950,0
M,ac864,ROCK_HILL,SC,zip29733,S,N,30000,7.0,3300,0,0
F,ac503,TENMILE,OR,zip97481,S,N,20000,9.0,159,0,0
M,ac229,AUSTELL,GA,zip30106,S,Y,30000,6.0,2700,0,3000
F,ac409,AUSTIN,TX,zip78747,S,N,100000,0.0,0,0,0
F,ac423,TELFORD,TN,zip37690,S,Y,65000,0.0,0,0,0
F,ac585,FREEDOM,NY,zip14065,S,N,30000,4.127439,0,0,0
F,ac715,WESTBY,WI,zip54667,S,N,85000,5.9232907,700,0,0
M,ac908,WALLPACK_CENTER,NJ,zip7881,S,Y,95000,2.5828125,1000,0,1500
M,ac606,FULTON,KY,zip42041,M,Y,70000,5.7222222999999985,0,40,20
F,ac865,NASHVILLE,TN,zip37215,S,N,65000,0.0,0,0,0
F,ac240,COLLEGE_PARK,MD,zip20741,M,N,30000,4.75,0,4800,0
F,ac702,RENO,NV,zip89508,M,Y,10000,0.0,0,0,0
F,ac401,JAMESTOWN,RI,zip2835,M,Y,90000,0.0,0,0,0
F,ac202,WASHINGTON,DC,zip20501,S,Y,35000,9.0,1370,0,1370
F,ac479,CORNING,AR,zip72422,S,Y,85000,7.0,20,0,20
F,ac509,LONGVIEW,WA,zip98632,S,N,95000,0.0,0,0,0
M,ac815,WENONA,IL,zip61377,S,N,30000,3.0,2000,0,0
F,ac808,HILO,HI,zip96720,M,Y,55000,8.25,0,2080,1040
M,ac803,GREENVILLE,SC,zip29611,S,Y,45000,7.0,3300,0,3300
F,ac919,BOONE,NC,zip28607,M,Y,100000,7.8304195,0,6600,3300
F,ac443,CROWNSVILLE,MD,zip21032,M,Y,65000,4.75,0,4800,2400
F,ac641,SAINT_ANSGAR,IA,zip50472,M,Y,50000,7.8829904000000015,0,80,40
M,ac802,RICHMOND,VT,zip5477,M,N,65000,4.298331,0,6600,0
M,ac304,HUNTINGTON,WV,zip25704,M,N,5000,3.0,0,4000,0
M,ac769,KILN,MS,zip39556,M,N,15000,5.0,0,12000,0
M,ac740,DAYTON,OH,zip45406,M,N,75000,3.0356412,0,2600,0
M,ac336,COLUMBUS,NC,zip28722,S,Y,70000,7.201049,3300,0,3300
M,ac641,SPERRY,IA,zip52650,M,N,70000,8.98,0,80,0
M,ac321,NAPLES,FL,zip34108,S,Y,50000,0.0,0,0,0
F,ac202,WASHINGTON,DC,zip20045,S,Y,65000,9.0,1370,0,1370
M,ac304,SCARBRO,WV,zip25917,S,N,65000,6.5,2000,0,0
F,ac505,ENCINO,NM,zip88321,M,Y,40000,5.3,0,6600,3300
F,ac240,WYE_MILLS,MD,zip21679,M,Y,40000,4.75,0,4800,2400
F,ac360,SAINT_JOHN,WA,zip99171,M,N,20000,0.0,0,0,0
F,ac931,MILLINGTON,TN,zip38054,M,Y,75000,0.0,0,0,0
M,ac719,FORT_COLLINS,CO,zip80524,S,Y,95000,4.63,0,0,0
M,ac360,CHEWELAH,WA,zip99109,M,N,60000,0.0,0,0,0
M,ac715,OAK_CREEK,WI,zip53154,M,Y,60000,5.488912,0,1400,400
F,ac505,ANTHONY,NM,zip88021,S,Y,15000,4.957143,3300,0,3300
F,ac508,ATTLEBORO_FALLS,MA,zip2763,M,N,95000,5.3,0,7150,0
M,ac303,DENVER,CO,zip80210,M,Y,90000,4.63,0,0,0
F,ac971,THURSTON,OR,zip97482,S,Y,10000,9.0,159,0,159
M,ac251,UNIONTOWN,AL,zip36786,M,N,15000,5.0,0,3000,0
M,ac603,NOTTINGHAM,NH,zip3290,S,N,45000,0.0,0,0,0
F,ac201,RINGWOOD,NJ,zip7456,M,Y,55000,1.9519792,0,2000,1500
F,ac701,CARRINGTON,ND,zip58421,M,N,35000,2.161439,0,6600,0
M,ac208,GRAND_VIEW,ID,zip83624,S,N,95000,7.8,3300,0,0
F,ac434,VERONA,VA,zip24482,M,N,85000,5.75,0,1800,0
M,ac401,CAROLINA,RI,zip2812,M,N,15000,0.0,0,0,0
M,ac239,SAINT_CLOUD,FL,zip34769,M,N,95000,0.0,0,0,0
F,ac401,PROVIDENCE,RI,zip2907,S,Y,90000,0.0,0,0,0
F,ac918,FOSTER,OK,zip73434,M,Y,15000,6.25,0,2000,1000
M,ac857,WOBURN,MA,zip1808,S,N,45000,5.3,3575,0,0
M,ac410,HYATTSVILLE,MD,zip20787,M,N,80000,4.75,0,4800,0
F,ac307,LONETREE,WY,zip82936,M,Y,40000,0.0,0,0,0
M,ac814,DILLTOWN,PA,zip15929,M,Y,15000,3.07,0,0,0
F,ac732,TITUSVILLE,NJ,zip8560,S,N,75000,2.267396,1000,0,0
F,ac336,WILMINGTON,NC,zip28411,S,N,40000,6.571678,3300,0,0
